D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
353.8953 0.014771 0 352.7579 0.0028381 0 24.5 23.6223 352.8293 0.011139 -0.0036316 352.212 -0.0015564 -0.0043945 24.625 23.8132 18-Dec-2019 18:07:07
353.8897 0.0091248 0 352.7582 0.0031433 0 24.5625 23.6314 352.8249 0.0067444 -0.0023804 352.2076 -0.0059509 -0.0090942 24.625 23.5223 18-Dec-2019 18:07:38
353.8876 0.007019 0 352.7561 0.0010376 0 24.5 23.6314 352.8256 0.0074768 0.00045776 352.2084 -0.0052185 -0.0062561 24.625 23.8132 18-Dec-2019 18:08:09
353.8809 0.00036621 0 352.7495 -0.0056152 0 24.5625 23.6314 352.8268 0.008606 0.0082397 352.2095 -0.0040894 0.0015259 24.625 23.695 18-Dec-2019 18:08:40
353.875 -0.0055542 0 352.7436 -0.011505 0 24.5625 23.6314 352.8183 0.00018311 0.0057373 352.2011 -0.012512 -0.0010071 24.625 23.1858 18-Dec-2019 18:09:12
353.8739 -0.0066833 0 352.7424 -0.012634 0 24.5625 23.6314 352.8203 0.0021973 0.0088806 352.2031 -0.010498 0.0021362 24.625 23.8496 18-Dec-2019 18:09:43
353.8796 -0.00091553 0 352.7482 -0.006897 0 24.5625 23.6314 352.8134 -0.0047607 -0.0038452 352.1961 -0.017456 -0.010559 24.625 23.1222 18-Dec-2019 18:10:14
353.8681 -0.012451 0 352.7307 -0.024353 0 24.5625 23.6223 352.8161 -0.0020142 0.010437 352.1989 -0.014709 0.0096436 24.625 23.4041 18-Dec-2019 18:10:45
353.8656 -0.014984 0 352.7341 -0.020935 0 24.5625 23.6314 352.8111 -0.007019 0.0079651 352.1939 -0.019714 0.0012207 24.625 23.6768 18-Dec-2019 18:11:16
353.8659 -0.014648 0 352.7345 -0.020599 0 24.5625 23.6314 352.8148 -0.0033569 0.011292 352.1975 -0.016052 0.0045471 24.625 23.3859 18-Dec-2019 18:11:47
353.868 -0.012543 0 352.7366 -0.018494 0 24.5625 23.6223 352.8071 -0.011047 0.0014954 352.1898 -0.023743 -0.005249 24.625 23.6768 18-Dec-2019 18:12:18
353.8606 -0.019928 0 352.7292 -0.025879 0 24.5625 23.6223 352.812 -0.006134 0.013794 352.1948 -0.018829 0.0070496 24.625 23.5404 18-Dec-2019 18:12:49
353.8567 -0.023834 0 352.7253 -0.029785 0 24.5625 23.6223 352.8138 -0.004364 0.01947 352.1965 -0.017059 0.012726 24.625 23.6314 18-Dec-2019 18:13:20
353.859 -0.021576 0 352.7275 -0.027527 0 24.5625 23.6314 352.8061 -0.012085 0.009491 352.1888 -0.02478 0.0027466 24.625 23.4041 18-Dec-2019 18:13:51
353.8512 -0.029358 0 352.7198 -0.035309 0 24.5625 23.6314 352.8017 -0.016418 0.012939 352.1845 -0.029114 0.0061951 24.625 23.4495 18-Dec-2019 18:14:23
353.8553 -0.025299 0 352.7179 -0.037201 0 24.5625 23.6223 352.8068 -0.011322 0.013977 352.1896 -0.024017 0.013184 24.625 23.1676 18-Dec-2019 18:14:54
